Region,Country,Location,StationID,Date,T,TM,Tm,SLP,H,PP,VV,V,VM,VG,RA,SN,TS,FG
Asia,United Arab Emirates,Abu Dhabi,412170,28-01-2020,18.5,21.3,15,1019.8,62,0,10,11.3,22.2,-,,,,
Asia,United Arab Emirates,Abu Dhabi,412170,29-01-2020,18.3,23,13.3,1019.3,65,0,9.5,8.9,25.9,-,,,,
Asia,United Arab Emirates,Abu Dhabi,412170,30-01-2020,18.1,22,14,1019.3,62,0,9,8.1,18.3,-,,,,
Asia,United Arab Emirates,Abu Dhabi,412170,31-01-2020,17.6,23,12.9,1018.1,67,0,8.7,7.8,18.3,-,,,,
Asia,United Arab Emirates,Abu Dhabi,412170,01-02-2020,17.9,23,12.4,1017.5,56,0,9,9.6,20.6,-,,,,
Asia,United Arab Emirates,Abu Dhabi,412170,02-02-2020,19.2,24,15,1019,60,0,8.9,10.6,20.6,-,,,,
Asia,United Arab Emirates,Abu Dhabi,412170,03-02-2020,19.1,22,15.5,1020.4,56,0,10,18.7,29.4,-,,,,
Asia,United Arab Emirates,Abu Dhabi,412170,04-02-2020,18.7,22,16,1018.5,60,0,10,11.5,20.6,-,,,,
Asia,United Arab Emirates,Abu Dhabi,412170,05-02-2020,18.5,23,13.3,1019,69,0,9.5,9.3,20.6,-,,,,
Asia,United Arab Emirates,Abu Dhabi,412170,06-02-2020,19.4,24.1,13,1019.1,77,0,7.2,11.7,20.6,-,,,,o
Asia,United Arab Emirates,Abu Dhabi,412170,07-02-2020,19.7,25,15.9,1018.4,81,0,5.8,8.3,16.5,-,,,,o
Asia,United Arab Emirates,Abu Dhabi,412170,08-02-2020,21.1,29,13.7,1017.8,60,0,6.9,9.1,14.8,-,,,,o
Asia,United Arab Emirates,Abu Dhabi,412170,09-02-2020,24.2,29.3,18.2,1016.2,39,0,8.7,16.9,27.8,-,,,,
Asia,United Arab Emirates,Abu Dhabi,412170,10-02-2020,22.8,28,20,1014.2,62,0,9.2,16.5,27.8,-,,,,
Asia,United Arab Emirates,Abu Dhabi,412170,11-02-2020,20.4,23,18,1015.9,60,-,8.9,24.1,35.2,-,o,,,
Asia,United Arab Emirates,Abu Dhabi,412170,12-02-2020,17,19,15,1024.3,59,0,10,28.5,38.9,48.2,,,,
Asia,United Arab Emirates,Abu Dhabi,412170,13-02-2020,17.4,20,14.2,1024.1,61,0,10,15.4,29.4,-,,,,
Asia,United Arab Emirates,Abu Dhabi,412170,14-02-2020,17.7,22,12.5,1020.9,67,0,10,10.4,22.2,-,,,,
Asia,United Arab Emirates,Abu Dhabi,412170,15-02-2020,18.3,22.2,12.4,1019,76,0,9.2,11.3,20.6,-,,,,
Asia,United Arab Emirates,Abu Dhabi,412170,16-02-2020,20.2,25,16,1017.1,77,0,8,7.6,18.3,-,,,,o
Asia,United Arab Emirates,Abu Dhabi,412170,17-02-2020,22.2,31,13.7,1017,51,0,8,11.7,24.1,-,,,,o
Asia,United Arab Emirates,Abu Dhabi,412170,18-02-2020,22.5,30,15.7,1016.7,51,0,9.8,10.9,18.3,-,,,,
Asia,United Arab Emirates,Abu Dhabi,412170,19-02-2020,22.7,30,16.7,1013.8,47,0,9.3,7.8,16.5,-,,,,
Asia,United Arab Emirates,Abu Dhabi,412170,20-02-2020,24.8,32,17.8,1011.4,37,0,9.8,12.2,20.6,-,,,,
Asia,United Arab Emirates,Abu Dhabi,412170,21-02-2020,22.2,26,18.9,1014.3,73,0,9.3,10.7,22.2,-,,,,
Asia,United Arab Emirates,Abu Dhabi,412170,22-02-2020,23.1,28,20,1017.5,78,-,6.6,10.6,22.2,-,o,,,
Asia,United Arab Emirates,Abu Dhabi,412170,23-02-2020,24.8,32,20,1016.7,66,0,9,13,22.2,-,,,,
Asia,United Arab Emirates,Abu Dhabi,412170,24-02-2020,26,32,20.6,1014.8,51,0,9.5,12,22.2,-,,,,
Asia,United Arab Emirates,Abu Dhabi,412170,25-02-2020,27.7,35,21.5,1012.1,40,0,10,13.9,22.2,-,,,,
Asia,United Arab Emirates,Abu Dhabi,412170,26-02-2020,23.7,30.1,20,1013.5,54,0,6.1,27,35.2,57.6,,,,
Asia,United Arab Emirates,Abu Dhabi,412170,27-02-2020,20.6,23,19,1016.5,58,0,9.3,24.6,33.5,-,,,,
Asia,United Arab Emirates,Abu Dhabi,412170,28-02-2020,20.8,23,18.8,1014.5,67,0,10,15.6,20.6,-,,,,
Asia,United Arab Emirates,Abu Dhabi,412170,29-02-2020,21.4,25,19,1012.4,73,0,8.9,10.6,25.9,-,,,,
Asia,Bangladesh,Bogra,418830,01-01-2020,20.9,27.5,14.3,1018.5,78,0,4.2,2.2,3.5,-,,,,
Asia,Bangladesh,Bogra,418830,02-01-2020,21.2,27.2,16.7,1019.7,77,1.52,4.2,2,5.4,-,o,,,
Asia,Bangladesh,Bogra,418830,03-01-2020,19.6,26.1,16.5,1017.1,80,10.67,3.7,1.3,3.5,-,o,,,
Asia,Bangladesh,Bogra,418830,04-01-2020,18.3,23.5,14.9,1015.1,90,0,3.5,0.4,3.5,-,o,,,
Asia,Bangladesh,Bogra,418830,05-01-2020,17,21,13,1015.8,91,1.02,3.9,2.6,9.4,-,o,,,
Asia,Bangladesh,Bogra,418830,06-01-2020,13.2,16.8,11,1019,94,0,3.2,2.8,7.6,-,,,,
Asia,Bangladesh,Bogra,418830,07-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Bogra,418830,08-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Bogra,418830,09-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Bogra,418830,10-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Bogra,418830,11-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Bogra,418830,12-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Bogra,418830,13-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Bogra,418830,14-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Bogra,418830,15-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Bogra,418830,16-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Bogra,418830,17-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Bogra,418830,18-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Bogra,418830,19-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Bogra,418830,20-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Bogra,418830,21-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Bogra,418830,22-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Bogra,418830,23-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Bogra,418830,24-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Bogra,418830,25-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Bogra,418830,26-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Bogra,418830,27-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Bogra,418830,28-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Bogra,418830,29-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Bogra,418830,30-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Bogra,418830,31-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Bogra,418830,01-02-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Bogra,418830,02-02-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Bogra,418830,03-02-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Bogra,418830,04-02-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Bogra,418830,05-02-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Bogra,418830,06-02-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Bogra,418830,07-02-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Bogra,418830,08-02-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Bogra,418830,09-02-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Bogra,418830,10-02-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Bogra,418830,11-02-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Bogra,418830,12-02-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Bogra,418830,13-02-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Bogra,418830,14-02-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Bogra,418830,15-02-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Bogra,418830,16-02-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Bogra,418830,17-02-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Bogra,418830,18-02-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Bogra,418830,19-02-2020,21,29,15.8,1015.4,69,0,3.9,0.4,3.5,-,,,,
Asia,Bangladesh,Bogra,418830,20-02-2020,21.8,28,16.6,1016.3,80,0,4,0.9,3.5,-,,,,
Asia,Bangladesh,Bogra,418830,21-02-2020,22.4,30.4,16.5,1018.3,72,0,4.2,0.4,3.5,-,,,,
Asia,Bangladesh,Bogra,418830,22-02-2020,22.8,29.6,17.5,1017.6,75,0,4.3,2.2,3.5,-,,,,
Asia,Bangladesh,Bogra,418830,23-02-2020,23.2,30,18.4,1015.6,69,0,4.2,0.9,3.5,-,,,,
Asia,Bangladesh,Bogra,418830,24-02-2020,20,25.2,17.6,1013.8,85,0,3.7,0.9,3.5,-,o,,o,
Asia,Bangladesh,Bogra,418830,25-02-2020,19.6,23.6,16.5,1013.7,88,0.51,3.5,1.3,3.5,-,o,,,
Asia,Bangladesh,Bogra,418830,26-02-2020,20.8,27,15.5,1013.6,70,0,4.5,1.1,3.5,-,,,,
Asia,Bangladesh,Bogra,418830,27-02-2020,19.4,26,15.6,1014.4,80,0,4,0,-,-,,,,
Asia,Bangladesh,Bogra,418830,28-02-2020,22.3,30,15.5,1013.8,57,0,4.5,2.4,7.6,-,,,,
Asia,Bangladesh,Bogra,418830,29-02-2020,23.7,30.8,15.6,1012.3,59,0,4.3,0.9,3.5,-,,,,
Asia,Bangladesh,Chittagong-Patenga,419780,01-01-2020,23.2,27.7,17.5,1018.7,64,0,3.1,1.3,5.4,-,,,,
Asia,Bangladesh,Chittagong-Patenga,419780,02-01-2020,21.8,25,19,1018.4,86,0,3.1,0,-,-,,,,
Asia,Bangladesh,Chittagong-Patenga,419780,03-01-2020,19.7,25,17.6,1017.2,85,43.43,3.4,9.8,48.2,-,o,o,,o
Asia,Bangladesh,Chittagong-Patenga,419780,04-01-2020,19.8,23.4,17.2,1014.8,88,4.83,4.2,6.1,18.3,-,o,,,
Asia,Bangladesh,Chittagong-Patenga,419780,05-01-2020,20.8,24.7,18,1015.3,81,0,4.3,4.8,11.1,-,,,,
Asia,Bangladesh,Chittagong-Patenga,419780,06-01-2020,20.2,24.6,15.8,1017.5,63,0,4.2,11.1,22.2,-,,,,
Asia,Bangladesh,Chittagong-Patenga,419780,07-01-2020,18.8,22,14,-,69,0,3.4,4.8,14.8,-,,,,
Asia,Bangladesh,Chittagong-Patenga,419780,08-01-2020,19.5,23,15,-,75,0,2.7,5.4,9.4,-,,,,o
Asia,Bangladesh,Chittagong-Patenga,419780,09-01-2020,22.7,26,19,-,65,0,4.3,8.9,18.3,-,,,,
Asia,Bangladesh,Chittagong-Patenga,419780,10-01-2020,22.4,25,17,-,56,0,4.2,11.5,22.2,-,,,,
Asia,Bangladesh,Chittagong-Patenga,419780,11-01-2020,19.2,22,16,-,75,0,3.1,13,22.2,-,,,,
Asia,Bangladesh,Chittagong-Patenga,419780,12-01-2020,19,22,15,-,76,0,3.5,6.5,14.8,-,,,,
Asia,Bangladesh,Chittagong-Patenga,419780,13-01-2020,17.8,21,16,-,84,0,2.4,3.5,7.6,-,,,,o
Asia,Bangladesh,Chittagong-Patenga,419780,14-01-2020,19.6,24,15,-,77,0,2.6,3.5,9.4,-,,,,o
Asia,Bangladesh,Chittagong-Patenga,419780,15-01-2020,20.8,26,15,-,66,0,3.4,4.4,14.8,-,,,,
Asia,Bangladesh,Chittagong-Patenga,419780,16-01-2020,22.6,27,16,-,65,0,4,5.9,13,-,,,,
Asia,Bangladesh,Chittagong-Patenga,419780,17-01-2020,22.8,28,17,-,63,0,3.9,4.8,14.8,-,,,,
Asia,Bangladesh,Chittagong-Patenga,419780,18-01-2020,23.4,29,17,-,57,0,4.2,4.8,11.1,-,,,,
Asia,Bangladesh,Chittagong-Patenga,419780,19-01-2020,24.1,29,19,-,54,0,4.2,2.8,11.1,-,,,,
Asia,Bangladesh,Chittagong-Patenga,419780,20-01-2020,22,26,18,-,67,0,3.7,9.4,33.5,-,,,,
Asia,Bangladesh,Chittagong-Patenga,419780,21-01-2020,21.6,25,18,-,58,0,3.5,11.1,22.2,-,,,,
Asia,Bangladesh,Chittagong-Patenga,419780,22-01-2020,21.5,26,14,-,50,0,3.7,8.9,11.1,-,,,,
Asia,Bangladesh,Chittagong-Patenga,419780,23-01-2020,21.6,26,15,-,47,0,4,5.7,11.1,-,,,,
Asia,Bangladesh,Chittagong-Patenga,419780,24-01-2020,21.1,25,16,-,48,0,3.7,7.6,22.2,-,,,,
Asia,Bangladesh,Chittagong-Patenga,419780,25-01-2020,19.3,23,13,-,60,0,3.4,8.7,18.3,-,,,,
Asia,Bangladesh,Chittagong-Patenga,419780,26-01-2020,20.2,24,16,-,55,0,3.2,5.6,18.3,-,,,,
Asia,Bangladesh,Chittagong-Patenga,419780,27-01-2020,19.7,25,13,-,56,0,3.1,1.9,13,-,,,,
Asia,Bangladesh,Chittagong-Patenga,419780,28-01-2020,19.7,23,14,-,61,0,2.9,3.7,11.1,-,,,,
Asia,Bangladesh,Chittagong-Patenga,419780,29-01-2020,18.1,22,14,-,79,0,2.7,1.9,5.4,-,,,,
Asia,Bangladesh,Chittagong-Patenga,419780,30-01-2020,19.8,26,15,-,77,-,3.4,1.7,9.4,-,o,,,
Asia,Bangladesh,Chittagong-Patenga,419780,31-01-2020,21.4,25,17,-,77,0,3.1,3.1,9.4,-,,,,
Asia,Bangladesh,Chittagong-Patenga,419780,01-02-2020,21.7,25,17,-,62,0,3.2,6.5,13,-,,,,
Asia,Bangladesh,Chittagong-Patenga,419780,02-02-2020,21.1,28,15,-,51,0,3.5,8,22.2,-,,,,
Asia,Bangladesh,Chittagong-Patenga,419780,03-02-2020,20.4,23,15,-,38,0,5,17.2,31.7,-,,,,
Asia,Bangladesh,Chittagong-Patenga,419780,04-02-2020,19.8,24,12,-,52,0,4.2,10.6,25.9,-,,,,
Asia,Bangladesh,Chittagong-Patenga,419780,05-02-2020,20.9,25,15,-,59,0,3.7,8.1,18.3,-,,,,
Asia,Bangladesh,Chittagong-Patenga,419780,06-02-2020,21.8,26,16,-,44,0,3.7,13.7,27.8,-,,,,
Asia,Bangladesh,Chittagong-Patenga,419780,07-02-2020,23.4,26,16,-,37,0,4.2,8.9,18.3,-,,,,
Asia,Bangladesh,Chittagong-Patenga,419780,08-02-2020,22.8,27,16,-,39,0,4.3,13.7,25.9,-,,,,
Asia,Bangladesh,Chittagong-Patenga,419780,09-02-2020,21.2,24,17,-,56,0,3.5,12.8,27.8,-,,,,
Asia,Bangladesh,Chittagong-Patenga,419780,10-02-2020,21.7,26,16,-,53,0,3.7,15.4,22.2,-,,,,
Asia,Bangladesh,Chittagong-Patenga,419780,11-02-2020,23.1,26,17,-,46,0,3.5,12,18.3,-,,,,
Asia,Bangladesh,Chittagong-Patenga,419780,12-02-2020,22.8,27,18,-,42,0,3.4,15.2,22.2,-,,,,
Asia,Bangladesh,Chittagong-Patenga,419780,13-02-2020,21.9,25,16,-,57,0,3.4,10.6,20.6,-,,,,
Asia,Bangladesh,Chittagong-Patenga,419780,14-02-2020,21.1,25,15,-,73,0,3.4,3.5,13,-,,,,
Asia,Bangladesh,Chittagong-Patenga,419780,15-02-2020,22.7,26,17,-,72,0,3.1,3.5,9.4,-,,,,o
Asia,Bangladesh,Chittagong-Patenga,419780,16-02-2020,21.6,25,18,-,86,0,1.9,1.5,5.4,-,,,,o
Asia,Bangladesh,Chittagong-Patenga,419780,17-02-2020,23.3,27,19,-,65,0,2.4,8.3,18.3,-,,,,o
Asia,Bangladesh,Chittagong-Patenga,419780,18-02-2020,23.7,28,17,-,54,0,3.5,9.8,27.8,-,,,,
Asia,Bangladesh,Chittagong-Patenga,419780,19-02-2020,22.8,28.5,16,1015.9,61,0,3.2,3,18.3,-,,,,
Asia,Bangladesh,Chittagong-Patenga,419780,20-02-2020,23.6,29.7,16,1016.3,57,0,3.2,4.1,14.8,-,,,,
Asia,Bangladesh,Chittagong-Patenga,419780,21-02-2020,24.2,30.2,16.3,1017.7,48,0,3.5,3.7,9.4,-,,,,
Asia,Bangladesh,Chittagong-Patenga,419780,22-02-2020,23.8,30.1,16.3,1017.5,57,0,3.5,1.7,5.4,-,,,,
Asia,Bangladesh,Chittagong-Patenga,419780,23-02-2020,23.6,30,16.4,1016,67,0,3.2,2.6,11.1,-,,,,o
Asia,Bangladesh,Chittagong-Patenga,419780,24-02-2020,24.4,30,16.5,1013.9,69,0,2.7,3.5,14.8,-,,,,o
Asia,Bangladesh,Chittagong-Patenga,419780,25-02-2020,23.7,28.7,20,1013.1,77,0,2.3,10.4,37,-,,,,o
Asia,Bangladesh,Chittagong-Patenga,419780,26-02-2020,20.1,23.6,16.9,1014.8,81,5.08,3.1,7.4,25.9,-,o,,,
Asia,Bangladesh,Chittagong-Patenga,419780,27-02-2020,23.3,27,15.3,1013.8,59,0,3.9,11.1,22.2,-,,,,
Asia,Bangladesh,Chittagong-Patenga,419780,28-02-2020,23.9,28.2,18,1012.7,58,0,4.2,10,22.2,-,,,,
Asia,Bangladesh,Chittagong-Patenga,419780,29-02-2020,24.5,30,17.2,1011.9,59,0,4,2.4,9.4,-,,,,
Asia,Bangladesh,Coxs Bazar,419920,01-01-2020,21.5,24,18.2,1017.7,83,10.92,2.3,1.5,5.4,-,o,,,
Asia,Bangladesh,Coxs Bazar,419920,02-01-2020,21.8,25,19.5,1018.2,90,1.02,2.3,1.1,9.4,-,,,,
Asia,Bangladesh,Coxs Bazar,419920,03-01-2020,20.6,25.7,18.3,1016.2,88,11.94,2.1,8,18.3,-,o,,,o
Asia,Bangladesh,Coxs Bazar,419920,04-01-2020,19.9,23,17.2,1013.9,88,3.05,2.3,2.8,9.4,-,o,,,
Asia,Bangladesh,Coxs Bazar,419920,05-01-2020,20.7,26,18,1014.3,85,0,2.4,1.9,9.4,-,,,,
Asia,Bangladesh,Coxs Bazar,419920,06-01-2020,19.7,24.5,16.5,1016.3,72,0,2.6,10.4,18.3,-,,,,
Asia,Bangladesh,Coxs Bazar,419920,07-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Coxs Bazar,419920,08-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Coxs Bazar,419920,09-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Coxs Bazar,419920,10-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Coxs Bazar,419920,11-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Coxs Bazar,419920,12-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Coxs Bazar,419920,13-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Coxs Bazar,419920,14-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Coxs Bazar,419920,15-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Coxs Bazar,419920,16-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Coxs Bazar,419920,17-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Coxs Bazar,419920,18-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Coxs Bazar,419920,19-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Coxs Bazar,419920,20-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Coxs Bazar,419920,21-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Coxs Bazar,419920,22-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Coxs Bazar,419920,23-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Coxs Bazar,419920,24-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Coxs Bazar,419920,25-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Coxs Bazar,419920,26-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Coxs Bazar,419920,27-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Coxs Bazar,419920,28-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Coxs Bazar,419920,29-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Coxs Bazar,419920,30-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Coxs Bazar,419920,31-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Coxs Bazar,419920,01-02-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Coxs Bazar,419920,02-02-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Coxs Bazar,419920,03-02-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Coxs Bazar,419920,04-02-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Coxs Bazar,419920,05-02-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Coxs Bazar,419920,06-02-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Coxs Bazar,419920,07-02-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Coxs Bazar,419920,08-02-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Coxs Bazar,419920,09-02-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Coxs Bazar,419920,10-02-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Coxs Bazar,419920,11-02-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Coxs Bazar,419920,12-02-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Coxs Bazar,419920,13-02-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Coxs Bazar,419920,14-02-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Coxs Bazar,419920,15-02-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Coxs Bazar,419920,16-02-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Coxs Bazar,419920,17-02-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Coxs Bazar,419920,18-02-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Coxs Bazar,419920,19-02-2020,22.6,30.3,16.8,1015.5,66,0,2.1,3,9.4,-,,,,o
Asia,Bangladesh,Coxs Bazar,419920,20-02-2020,22.4,30,16.5,1015.4,72,0,2.4,2,7.6,-,,,,o
Asia,Bangladesh,Coxs Bazar,419920,21-02-2020,22.9,33,16.8,1017.1,60,0,2.6,2.4,9.4,-,,,,
Asia,Bangladesh,Coxs Bazar,419920,22-02-2020,22.7,30,15.5,1016.7,66,0,2.4,0.4,3.5,-,,,,
Asia,Bangladesh,Coxs Bazar,419920,23-02-2020,23,30.3,17.4,1015.5,68,0,2.7,0.4,3.5,-,,,,
Asia,Bangladesh,Coxs Bazar,419920,24-02-2020,23.4,30.4,16.2,1013.4,72,0,2.6,0.7,5.4,-,,,,
Asia,Bangladesh,Coxs Bazar,419920,25-02-2020,23.4,28.1,19.2,1012.6,76,0,2.1,1.7,9.4,-,,,,o
Asia,Bangladesh,Coxs Bazar,419920,26-02-2020,21.2,28,17.1,1013.8,79,1.02,2.1,5.7,18.3,-,o,,,
Asia,Bangladesh,Coxs Bazar,419920,27-02-2020,21.8,28.3,16.2,1012.8,72,0,2.7,4.1,9.4,-,o,,,
Asia,Bangladesh,Coxs Bazar,419920,28-02-2020,23.1,30.2,18,1012.5,63,0,2.7,4.4,13,-,,,,
Asia,Bangladesh,Coxs Bazar,419920,29-02-2020,23.2,31,16.5,1011.2,68,0,2.6,3,11.1,-,,,,o
Asia,Bangladesh,Dhaka,419230,01-01-2020,20.1,28.5,14.6,1018.2,65,0,2.9,1.1,5.4,-,,,,
Asia,Bangladesh,Dhaka,419230,02-01-2020,21.7,28,15.6,1018,71,1.02,3.4,1.1,5.4,-,o,,,
Asia,Bangladesh,Dhaka,419230,03-01-2020,18.7,22.5,17,1016.2,89,18.29,3.1,3.1,13,-,o,,,
Asia,Bangladesh,Dhaka,419230,04-01-2020,19.2,23.9,16.4,1014.2,83,0,3.7,0.4,3.5,-,,,,
Asia,Bangladesh,Dhaka,419230,05-01-2020,18.9,22.8,15,1014.7,81,0,3.5,3.9,7.6,-,o,,,
Asia,Bangladesh,Dhaka,419230,06-01-2020,16.9,22.6,13.1,1017.9,75,0,3.4,4.3,7.6,-,,,,
Asia,Bangladesh,Dhaka,419230,07-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Dhaka,419230,08-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Dhaka,419230,09-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Dhaka,419230,10-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Dhaka,419230,11-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asia,Bangladesh,Dhaka,419230,12-01-2020,-,-,-,-,-,-,-,-,-,-,-,-,-,-
